filename, ad, age, alps_release, area, balancer, dbd, doi, effector, gender, publishing_name, roi
"Janelia-1870576693484191842-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_387_810_1903848149286387810_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_15B01_BB_21","Day 6-10","MB Paper 2014","Brain","(CyO;TM6b)","GMR_26F01_AV_01","10.7554/eLife.04577","UAS_IVS_mCD8_3_0045","Female","MB296B","PPL1-gamma2alpha'1"
"Janelia-1870576693484191842-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_245_416_2624129003606245416_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_15B01_BB_21","Day 6-10","MB Paper 2014","Brain","(CyO;TM6b)","GMR_26F01_AV_01","10.7554/eLife.04577","UAS_IVS_mCD8_3_0045","Female","MB296B","PPL1-gamma2alpha'1"
"Janelia-1870576695589732450-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_125_090_1903853063207125090_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_TH_BB_21","Day 6-10","MB Paper 2014","Brain","Homozygous","GMR_72B05_AV_01","10.7554/eLife.04577","UAS_IVS_mCD8_3_0045","Female","MB065B","PPL1-alpha'3,PPL1-alpha'2alpha2,PPL1-gamma2alpha'1,PPL1-alpha3"
"Janelia-1870576695589732450-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_676_904_2624130940208676904_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_TH_BB_21","Day 6-10","MB Paper 2014","Brain","Homozygous","GMR_72B05_AV_01","10.7554/eLife.04577","UAS_IVS_mCD8_3_0045","Female","MB065B","PPL1-alpha'3,PPL1-alpha'2alpha2,PPL1-gamma2alpha'1,PPL1-alpha3"
"Janelia-1870576697053544546-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_860_834_1903853462655860834_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_TH_BB_21","Day 6-10","MB Paper 2014","Brain","Homozygous","GMR_72B05_AV_01","10.7554/eLife.04577","UAS_IVS_mCD8_3_0045","Female","MB065B","PPL1-alpha'3,PPL1-alpha'2alpha2,PPL1-gamma2alpha'1,PPL1-alpha3"
"Janelia-1870576697053544546-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_366_568_2624128484825366568_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_TH_BB_21","Day 6-10","MB Paper 2014","Brain","Homozygous","GMR_72B05_AV_01","10.7554/eLife.04577","UAS_IVS_mCD8_3_0045","Female","MB065B","PPL1-alpha'3,PPL1-alpha'2alpha2,PPL1-gamma2alpha'1,PPL1-alpha3"
"Janelia-1870576712023015522-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_120_546_1903860531958120546_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_82C10_BB_21","Day 6-10","MB Paper 2014","Brain","(CyO)","GMR_26F01_AV_01","10.7554/eLife.04577","UAS_IVS_mCD8_3_0045","Female","MB304B","PPL1-alpha'3"
"Janelia-1870576713390358626-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_314_018_1903860462303314018_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_82C10_BB_21","Day 6-10","MB Paper 2014","Brain","(CyO)","GMR_26F01_AV_01","10.7554/eLife.04577","UAS_IVS_mCD8_3_0045","Female","MB304B","PPL1-alpha'3"
"Janelia-1870576713390358626-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_514_023_2624128943321514023_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_82C10_BB_21","Day 6-10","MB Paper 2014","Brain","(CyO)","GMR_26F01_AV_01","10.7554/eLife.04577","UAS_IVS_mCD8_3_0045","Female","MB304B","PPL1-alpha'3"
"Janelia-1870576720977854562-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_306_914_1903863159446306914_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_TH_BB_21","Day 6-10","MB Paper 2014","Brain","(CyO)","GMR_26F01_AV_01","10.7554/eLife.04577","UAS_IVS_mCD8_3_0045","Female","MB308B","PPL1-alpha'3,PPL1-alpha3"
"Janelia-1870576720977854562-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_339_431_2624129403969339431_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_TH_BB_21","Day 6-10","MB Paper 2014","Brain","(CyO)","GMR_26F01_AV_01","10.7554/eLife.04577","UAS_IVS_mCD8_3_0045","Female","MB308B","PPL1-alpha'3,PPL1-alpha3"
"Janelia-1870576731228733538-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_512_482_1903865791338512482_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_58E02_BB_21","Day 6-10","MB Paper 2014","Brain","L/CyO;TM6b","GMR_36B06_AV_01","10.7554/eLife.04577","UAS_IVS_mCD8_3_0045","Female","MB196B","PAM-gamma5,PAM-gamma4,PAM-beta'2a,PAM-beta'2p,PAM-gamma3,PAM-beta'2m,PAM-beta'1 ap,PAM-gamma4<gamma1gamma2,PAM-beta'1 m"
"Janelia-1870576731388117090-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_310_434_1903865722711310434_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_58E02_BB_21","Day 6-10","MB Paper 2014","Brain","L/CyO;TM6b","GMR_36B06_AV_01","10.7554/eLife.04577","UAS_IVS_mCD8_3_0045","Female","MB196B","PAM-gamma5,PAM-gamma4,PAM-beta'2a,PAM-beta'2p,PAM-gamma3,PAM-beta'2m,PAM-beta'1 ap,PAM-gamma4<gamma1gamma2,PAM-beta'1 m"
"Janelia-1872732376866488418-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_664_866_1901480526917664866_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_58E02_BB_21","Day 6-10","MB Paper 2014","Brain","L/CyO","GMR_22E04_AV_01","10.7554/eLife.04577","TLN-V5_myr-FLAG_Syt-HA_23_0038","Female","MB042B","PAM-beta'2a,PAM-beta1,PAM-alpha1,PAM-beta'2p,PAM-gamma3,PAM-beta'2m,PAM-beta'1 ap,PAM-gamma4<gamma1gamma2,PAM-beta'1 m,PAM-gamma4,PAM-gamma5"
"Janelia-1872732380322594914-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_543_458_1901494121382543458_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_58E02_BB_04","Day 6-10","MB Paper 2014","Brain","null","GMR_32D11_AV_01","10.7554/eLife.04577","TLN-V5_myr-FLAG_Syt-HA_23_0038","Female","MB043C","PAM-alpha1"
"Janelia-1872732380322594914-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_778_532_2624115926940778532_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_58E02_BB_04","Day 6-10","MB Paper 2014","Brain","null","GMR_32D11_AV_01","10.7554/eLife.04577","TLN-V5_myr-FLAG_Syt-HA_23_0038","Female","MB043C","PAM-alpha1"
"Janelia-1872732381249536098-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_021_730_1901487170238021730_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_58E02_BB_04","Day 6-10","MB Paper 2014","Brain","null","GMR_32D11_AV_01","10.7554/eLife.04577","TLN-V5_myr-FLAG_Syt-HA_23_0038","Female","MB043C","PAM-alpha1"
"Janelia-1872732381249536098-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_549_796_2624116734306549796_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_58E02_BB_04","Day 6-10","MB Paper 2014","Brain","null","GMR_32D11_AV_01","10.7554/eLife.04577","TLN-V5_myr-FLAG_Syt-HA_23_0038","Female","MB043C","PAM-alpha1"
"Janelia-1872732381991927906-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_782_306_1901496262834782306_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_58E02_BB_04","Day 6-10","MB Paper 2014","Brain","null","GMR_32D11_AV_01","10.7554/eLife.04577","TLN-V5_myr-FLAG_Syt-HA_23_0038","Female","MB043C","PAM-alpha1"
"Janelia-1872732381991927906-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_289_762_2624117260553289762_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_58E02_BB_04","Day 6-10","MB Paper 2014","Brain","null","GMR_32D11_AV_01","10.7554/eLife.04577","TLN-V5_myr-FLAG_Syt-HA_23_0038","Female","MB043C","PAM-alpha1"
"Janelia-1872732385150238818-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_997_090_2531757488189997090_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_58E02_BB_21","Day 6-10","MB Paper 2014","Brain","CyO","GMR_87B09_AV_01","10.7554/eLife.04577","TLN-V5_myr-FLAG_Syt-HA_23_0038","Female","MB045B","null"
"Janelia-1872732385150238818-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_946_594_2624118922474946594_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_58E02_BB_21","Day 6-10","MB Paper 2014","Brain","CyO","GMR_87B09_AV_01","10.7554/eLife.04577","TLN-V5_myr-FLAG_Syt-HA_23_0038","Female","MB045B","null"
"Janelia-1889255988414906466-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_991_458_1901598950670991458_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_93D10_BB_21","Day 6-10","MB Paper 2014","Brain","CyO","GMR_68C09_AV_01","10.7554/eLife.04577","TLN-V5_myr-FLAG_Syt-HA_23_0037","Female","MB063B","PAM-beta1"
"Janelia-1889255990474309730-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_128_802_1901601310013128802_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_93D10_BB_21","Day 6-10","MB Paper 2014","Brain","CyO","GMR_68C09_AV_01","10.7554/eLife.04577","TLN-V5_myr-FLAG_Syt-HA_23_0037","Female","MB063B","PAM-beta1"
"Janelia-1903200775748714594-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_305_570_1922645775427305570_align_Aligned63xScale_8bitc_J18U_SG","GMR_92B11_XA_21","Day 1-5","LC Paper","Brain","null","GMR_82D11_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0010B","LC18"
"Janelia-1903200780257591394-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_918_556_2358656463984918556_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_22H02_XA_21","Day 1-5","LC Paper","Brain","null","GMR_20G06_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0015B","LC11"
"Janelia-1903200785143955554-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_545_122_1922631717852545122_align_Aligned63xScale_8bitc_J18U_SG","GMR_22H02_XA_21","Day 1-5","LC Paper","Brain","null","GMR_20G06_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0015B","LC11"
"Janelia-1917703688072200199-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_929_095_1918089874099929095_align_Aligned63xScale_8bitc_J18U_SG","GMR_35D04_XA_21","Day 1-5","LC Paper","Brain","null","GMR_22D06_AV_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0019B","LC10,LC10a"
"Janelia-1919113395999604834-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_353_825_2652306643240353825_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_47H03_XA_21","Day 1-5","LC Paper","Brain","TM6B","GMR_72E01_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS00315","LC4"
"Janelia-1958722316129009762-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_724_706_1958728117526724706_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_93D10_BB_04","Day 1-5","MB Paper 2014","Brain","Homozygous","GMR_13F04_AV_01","10.7554/eLife.04577","TLN-V5_myr-FLAG_Syt-HA_23_0038","Female","MB112C","MBON-gamma1pedc>alpha/beta"
"Janelia-1958722327038394466-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_675_682_1958728308132675682_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_71D08_BB_04","Day 1-5","MB Paper 2014","Brain","L/TM6b","GMR_49C12_AV_01","10.7554/eLife.04577","IVS-myr-FLAG_Syt-HA_3_0055","Female","MB549C","MBON-alpha'3ap,MBON-alpha2sc"
"Janelia-1958722330683244642-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_228_258_1958726932795228258_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_71D08_BB_04","Day 1-5","MB Paper 2014","Brain","L/TM6b","GMR_49C12_AV_01","10.7554/eLife.04577","IVS-myr-FLAG_Syt-HA_3_0055","Female","MB549C","MBON-alpha'3ap,MBON-alpha2sc"
"Janelia-1958722334273568866-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_093_602_1958727001523093602_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_71D08_BB_04","Day 1-5","MB Paper 2014","Brain","L/TM6b","GMR_49C12_AV_01","10.7554/eLife.04577","IVS-myr-FLAG_Syt-HA_3_0055","Female","MB549C","MBON-alpha'3ap,MBON-alpha2sc"
"Janelia-1958722334273568866-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_482_914_2624118298383482914_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_71D08_BB_04","Day 1-5","MB Paper 2014","Brain","L/TM6b","GMR_49C12_AV_01","10.7554/eLife.04577","IVS-myr-FLAG_Syt-HA_3_0055","Female","MB549C","MBON-alpha'3ap,MBON-alpha2sc"
"Janelia-1958765481812820066-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_052_900_2652475248150052900_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_91B01_XA_21","Day 1-5","LC Paper","Brain","null","GMR_22A07_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0070B","LC6"
"Janelia-1958765561936609378-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_049_826_1959044246015049826_align_Aligned63xScale_8bitc_J18U_SG","GMR_35D04_XA_21","Day 1-5","LC Paper","Brain","null","GMR_22D06_AV_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0019B","LC10,LC10a"
"Janelia-1958765584397107298-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_185_314_1959059254690185314_align_Aligned63xScale_8bitc_J18U_SG","GMR_14A11_XA_21","Day 1-5","LC Paper","Brain","CyO","GMR_50C10_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0027B","LC13"
"Janelia-1958765671181451362-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_998_940_2358661903560998940_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_47E07_BB_04","Day 1-5","LC Paper","Brain","null","GMR_35D04_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS00941","LC10d,LC10,LC10b"
"Janelia-1958765866086563938-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_731_362_1959059041774731362_align_Aligned63xScale_8bitc_J18U_SG","GMR_17A04_BB_04","Day 1-5","LC Paper","Brain","null","GMR_35B06_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS00343","LC20"
"Janelia-1958765873581785186-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_763_618_1959075005878763618_align_Aligned63xScale_8bitc_J18U_SG","GMR_17A04_BB_04","Day 1-5","LC Paper","Brain","null","GMR_35B06_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS00343","LC20"
"Janelia-1965222690893594631-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_150_562_1977475081609150562_align_Aligned63xScale_8bitc_J18U_SG","GMR_72C08_XA_21","Day 1-5","LC Paper","Brain","CyO","GMR_50D07_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0023B","LC10,LC10b,LC10c"
"Janelia-1965223366025543687-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_052_962_1967217921558052962_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_19G02_XA_21","Day 1-5","LPLC2_paper","Brain","TM6B","GMR_12E04_XD_01","10.1038/nature24626","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0047B","LPLC2"
"Janelia-1965223366025543687-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_109_922_1967338180076109922_align_Aligned63xScale_8bitc_J18U_SG","GMR_19G02_XA_21","Day 1-5","LPLC2_paper","Brain","TM6B","GMR_12E04_XD_01","10.1038/nature24626","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0047B","LPLC2"
"Janelia-1965225978783334407-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_297_250_1967569023797297250_align_Aligned63xScale_8bitc_J18U_SG","GMR_35D04_XA_21","Day 1-5","LC Paper","Brain","null","GMR_55F01_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0008B","LC12"
"Janelia-1971521836864766050-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_585_058_2188955736300585058_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_64G10_XA_21","Day 1-5","LC Paper","Brain","CyO","GMR_35B06_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0001B","LC22"
"Janelia-1971522337262010466-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_275_044_2652450724415275044_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_26A03_XA_21","Day 1-5","LC Paper","Brain","TM6B","GMR_24A02_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0042B","LC15"
"Janelia-1971522347873599586-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_614_562_2652311872526614562_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_55C04_XA_21","Day 1-5","LC Paper","Brain","CyO, TM6B","GMR_85F11_XD_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","OL0044B","LC21"
"Janelia-1994454116687937634-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_181_218_1994459397090181218_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_14C08_BB_21","Day 1-5","MB Paper 2014","Brain","CyO;TM6b","GMR_15B01_AV_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB011B","MBON-gamma5beta'2a,MBON-beta'2mp,MBON-beta'2mp_bilateral"
"Janelia-1994454120475394146-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_668_642_1994458868322668642_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_70B10_BB_21","Day 1-5","MB Paper 2014","Brain","(CyO)","GMR_19F09_AV_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB051B","MBON-gamma2alpha'1,MBON-alpha'2"
"Janelia-1994454120899018850-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_648_610_1994456677075648610_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_70B10_BB_21","Day 1-5","MB Paper 2014","Brain","(CyO)","GMR_19F09_AV_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB051B","MBON-gamma2alpha'1,MBON-alpha'2"
"Janelia-1994454123226857570-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_761_442_1994460376904761442_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_25D01_BB_21","Day 1-5","MB Paper 2014","Brain","Homozygous","GMR_19F09_AV_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB077B","MBON-gamma2alpha'1"
"Janelia-1994454134882828386-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_774_436_2587039413724774436_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_40B08_BB_04","Day 1-5","MB Paper 2014","Brain","Homozygous","GMR_23C06_AV_01","10.7554/eLife.04577","UAS_Chrimson_Venus_X_0070","Female","MB082C","MBON-alpha'2,MBON-alpha3"
"Janelia-1994454135457448034-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_274_018_2223619673864274018_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_40B08_BB_04","Day 1-5","MB Paper 2014","Brain","Homozygous","GMR_23C06_AV_01","10.7554/eLife.04577","UAS_Chrimson_Venus_X_0070","Female","MB082C","MBON-alpha'2,MBON-alpha3"
"Janelia-1994454135952375906-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_493_922_1994458899964493922_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_40B08_BB_04","Day 1-5","MB Paper 2014","Brain","Homozygous","GMR_23C06_AV_01","10.7554/eLife.04577","UAS_Chrimson_Venus_X_0070","Female","MB082C","MBON-alpha'2,MBON-alpha3"
"Janelia-1994454136602493026-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_734_948_2587038713917734948_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_40B08_BB_04","Day 1-5","MB Paper 2014","Brain","Homozygous","GMR_23C06_AV_01","10.7554/eLife.04577","UAS_Chrimson_Venus_X_0070","Female","MB082C","MBON-alpha'2,MBON-alpha3"
"Janelia-1994454138011779170-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_486_882_1994459036346486882_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_73H08_BB_04","Day 1-5","MB Paper 2014","Brain","L/TM3","GMR_40B08_AV_01","10.7554/eLife.04577","UAS_Chrimson_Venus_X_0070","Female","MB093C","MBON-alpha'2,MBON-alpha3"
"Janelia-1994454140431892578-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_858_530_1994457545539858530_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_25D01_BB_21","Day 1-5","MB Paper 2014","Brain","Homozygous","GMR_19F09_AV_01","10.7554/eLife.04577","UAS_Chrimson_Venus_X_0070","Female","MB077B","MBON-gamma2alpha'1"
"Janelia-1994454143527288930-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_586_850_1994460509872586850_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_40B08_BB_04","Day 1-5","MB Paper 2014","Brain","Homozygous","GMR_23C06_AV_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB082C","MBON-alpha'2,MBON-alpha3"
"Janelia-1994454145234370658-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_399_586_1994459738158399586_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_40B08_BB_04","Day 1-5","MB Paper 2014","Brain","Homozygous","GMR_23C06_AV_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB082C","MBON-alpha'2,MBON-alpha3"
"Janelia-1994454146073231458-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_084_194_1994460559726084194_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_73H08_BB_04","Day 1-5","MB Paper 2014","Brain","L/TM3","GMR_40B08_AV_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB093C","MBON-alpha'2,MBON-alpha3"
"Janelia-1994454147004366946-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_732_898_1994459549846732898_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_73H08_BB_04","Day 1-5","MB Paper 2014","Brain","L/TM3","GMR_40B08_AV_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB093C","MBON-alpha'2,MBON-alpha3"
"Janelia-1994454147604152418-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_550_370_1994460016538550370_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_73H08_BB_04","Day 1-5","MB Paper 2014","Brain","L/TM3","GMR_40B08_AV_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB093C","MBON-alpha'2,MBON-alpha3"
"Janelia-1994454148099080290-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_118_434_1994460285775118434_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_73H08_BB_04","Day 1-5","MB Paper 2014","Brain","L/TM3","GMR_40B08_AV_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB093C","MBON-alpha'2,MBON-alpha3"
"Janelia-1994454148585619554-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_290_338_1994457528129290338_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_73H08_BB_04","Day 1-5","MB Paper 2014","Brain","L/TM3","GMR_40B08_AV_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB093C","MBON-alpha'2,MBON-alpha3"
"Janelia-1994454153300017250-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_721_570_1994461399295721570_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_52G04_BB_04","Day 1-5","MB Paper 2014","Brain","Homozygous","GMR_17C11_AV_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB310C","MBON-alpha1"
"Janelia-1994454157200719970-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_254_242_1994470516949254242_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_20A02_BB_04","Day 1-5","MB Paper 2014","Brain","null","GMR_94B10_AV_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB110C","MBON-gamma3,MBON-gamma3beta'1"
"Janelia-1994454159276900450-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_966_050_1994472884851966050_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_64F07_BB_11","Day 1-5","MB Paper 2014","Brain","(TM6b)","GMR_57C10_AW_01","10.7554/eLife.04577","IVS_myr_GFP_X_0072","Female","MB242A","MBON-calyx"
"Janelia-1995312307160219746-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_314_786_2625389871866314786_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_64F07_BB_11","Day 1-5","MB Paper 2014","Brain","(TM6b)","GMR_57C10_AW_01","10.7554/eLife.04577","UAS_Chrimson_Venus_X_0070","Female","MB242A","MBON-calyx"
"Janelia-1995312309999763554-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_358_370_1995318035346358370_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_80G12_BB_21","Day 1-5","MB Paper 2014","Brain","L/CyO","GMR_53H03_AV_01","10.7554/eLife.04577","UAS_Chrimson_Venus_X_0070","Female","MB057B","MBON-beta'1"
"Janelia-1995312314043072610-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_509_986_1995318121241509986_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_52G04_BB_04","Day 1-5","MB Paper 2014","Brain","Homozygous","GMR_94B10_AV_01","10.7554/eLife.04577","UAS_Chrimson_Venus_X_0070","Female","MB083C","MBON-gamma3,MBON-gamma3beta'1"
