index	publishing_name	ad	dbd	gender	area	slide_code	objective	sampleId	tile	age	published_externally	effector	line	objectiveName	mounting_protocol	Reporter Code	JRC Genotype	label	filename	part_of	Template	comment
16	OL0048B	GMR_19G02_XA_21	GMR_75G12_XD_01	Female	Brain	20140425_31_C1	63x	2011282052510384226	left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_OL0048B	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_OL0048B_Brain_2016_20140425_31_C1_63x	63x-Brain-2011282052510384226	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140425_31_C1', age: 'Day 1-5'
17	OL0046B	GMR_26A03_XA_21	GMR_54A05_XD_01	Female	Brain	20140425_32_B1	63x	2019981410135179362	left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_OL0046B	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_OL0046B_Brain_2016_20140425_32_B1_63x	63x-Brain-2019981410135179362	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140425_32_B1', age: 'Day 1-5'
18	OL0008B	GMR_35D04_XA_21	GMR_55F01_XD_01	Female	Brain	20140425_32_G2	63x	2019981555467812962	left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_OL0008B	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_OL0008B_Brain_2016_20140425_32_G2_63x	63x-Brain-2019981555467812962	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140425_32_G2', age: 'Day 1-5'
19	OL0005B	GMR_21D03_XA_21	GMR_65C12_XD_01	Female	Brain	20140516_31_D3	63x	2018431474612568071	left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_OL0005B	Plan-Apochromat 63x/1.4 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_OL0005B_Brain_2016_20140516_31_D3_63x	63x-Brain-2018431474612568071	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140516_31_D3', age: 'Day 1-5'
20	SS02638	BJD_101F07_BB_21	BJD_107F03_AV_01	Female	Brain	20141231_31_C5	63x	2100932939083677794	left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02638	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02638_Brain_2016_20141231_31_C5_63x	63x-Brain-2100932939083677794	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_31_C5', age: 'Day 1-5'
21	SS02645	BJD_115E07_BB_21	BJD_104H05_AV_01	Female	Brain	20141231_31_H3	63x	2100932983627186274	left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02645	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02645_Brain_2016_20141231_31_H3_63x	63x-Brain-2100932983627186274	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_31_H3', age: 'Day 1-5'
22	SS02650	BJD_120A01_BB_21	BJD_103B09_AV_01	Female	Brain	20141231_31_I4	63x	2100933000551202914	left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02650	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02650_Brain_2016_20141231_31_I4_63x	63x-Brain-2100933000551202914	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_31_I4', age: 'Day 1-5'
23	SS02445	BJD_116F04_BB_21	GMR_85H06_AV_01	Female	Brain	20150128_32_F3	63x	2113455647583371362	left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02445	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02445_Brain_2016_20150128_32_F3_63x	63x-Brain-2113455647583371362	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_optic_lobe, ventral, left_dorsal, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150128_32_F3', age: 'Day 1-5'
24	SS03822	BJD_121E12_BB_21	GMR_91B01_AV_01	Female	Brain	20151124_31_C4	63x	2222849977678299234	ventral, left_dorsal, right_dorsal, right_optic_lobe, left_optic_lobe	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS03822	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS03822_Brain_2016_20151124_31_C4_63x	63x-Brain-2222849977678299234	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, right_dorsal, right_optic_lobe, left_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151124_31_C4', age: 'Day 1-5'
474	OL0010B	GMR_92B11_XA_21	GMR_82D11_XD_01	Female	VNC	20140611_32_C1	20x	2020722766663123042	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0010B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0010B_VNC_2016_20140611_32_C1_20x	20x-VNC-2020722766663123042	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_32_C1', age: 'Day 1-5'
476	OL0015B	GMR_22H02_XA_21	GMR_20G06_XD_01	Female	VNC	20140611_32_D1	20x	2020722768114352226	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0015B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0015B_VNC_2016_20140611_32_D1_20x	20x-VNC-2020722768114352226	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_32_D1', age: 'Day 1-5'
478	OL0005B	GMR_21D03_XA_21	GMR_65C12_XD_01	Female	VNC	20140611_32_F1	20x	2020722772065386594	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0005B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0005B_VNC_2016_20140611_32_F1_20x	20x-VNC-2020722772065386594	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_32_F1', age: 'Day 1-5'
480	OL0027B	GMR_14A11_XA_21	GMR_50C10_XD_01	Female	VNC	20140611_32_H1	20x	2020722776121278562	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0027B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0027B_VNC_2016_20140611_32_H1_20x	20x-VNC-2020722776121278562	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_32_H1', age: 'Day 1-5'
482	OL0003B	GMR_24A02_XA_21	GMR_26A03_XD_01	Female	VNC	20140612_31_A1	20x	2021466527429034082	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0003B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0003B_VNC_2016_20140612_31_A1_20x	20x-VNC-2021466527429034082	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_A1', age: 'Day 1-5'
485	OL0042B	GMR_26A03_XA_21	GMR_24A02_XD_01	Female	VNC	20140612_31_B1	20x	2021466528737656930	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0042B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0042B_VNC_2016_20140612_31_B1_20x	20x-VNC-2021466528737656930	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_B1', age: 'Day 1-5'
486	SS00315	GMR_47H03_XA_21	GMR_72E01_XD_01	Female	VNC	20140613_31_D1	20x	2021466565618172002	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00315	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00315_VNC_2016_20140613_31_D1_20x	20x-VNC-2021466565618172002	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_D1', age: 'Day 1-5'
489	OL0004B	GMR_24A02_XA_21	GMR_91B01_XD_01	Female	VNC	20140612_31_C3	20x	2021466530985803874	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0004B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0004B_VNC_2016_20140612_31_C3_20x	20x-VNC-2021466530985803874	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_C3', age: 'Day 1-5'
490	OL0019B	GMR_35D04_XA_21	GMR_22D06_AV_01	Female	VNC	20140611_31_A2	20x	2259780008018968613	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0019B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0019B_VNC_2016_20140611_31_A2_20x	20x-VNC-2259780008018968613	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_A2', age: 'Day 1-5'
493	OL0081B	GMR_47E07_XA_21	GMR_41C07_XD_01	Female	VNC	20140613_31_E3	20x	2021466568596127842	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0081B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0081B_VNC_2016_20140613_31_E3_20x	20x-VNC-2021466568596127842	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_E3', age: 'Day 1-5'
494	OL0020B	GMR_35D04_XA_21	GMR_80E07_AV_01	Female	VNC	20140611_31_D1	20x	2259780011294720037	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0020B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0020B_VNC_2016_20140611_31_D1_20x	20x-VNC-2259780011294720037	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_D1', age: 'Day 1-5'
496	OL0017B	GMR_82D11_XA_21	GMR_54A05_XD_01	Female	VNC	20140612_31_D2	20x	2021466531883384930	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0017B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0017B_VNC_2016_20140612_31_D2_20x	20x-VNC-2021466531883384930	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_D2', age: 'Day 1-5'
498	OL0011B	GMR_82D11_XA_21	GMR_92B11_XD_01	Female	VNC	20140612_32_A2	20x	2021466543874900066	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0011B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0011B_VNC_2016_20140612_32_A2_20x	20x-VNC-2021466543874900066	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_32_A2', age: 'Day 1-5'
500	OL0087B	GMR_82D11_XA_21	GMR_41C07_XD_01	Female	VNC	20140613_31_F2	20x	2021466569904750690	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0087B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0087B_VNC_2016_20140613_31_F2_20x	20x-VNC-2021466569904750690	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_F2', age: 'Day 1-5'
503	OL0021B	GMR_35D04_XA_21	GMR_82D11_XD_01	Female	VNC	20140611_31_E2	20x	2259780021839200293	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0021B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0021B_VNC_2016_20140611_31_E2_20x	20x-VNC-2259780021839200293	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_E2', age: 'Day 1-5'
504	OL0046B	GMR_26A03_XA_21	GMR_54A05_XD_01	Female	VNC	20140612_31_F1	20x	2021466534026674274	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0046B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0046B_VNC_2016_20140612_31_F1_20x	20x-VNC-2021466534026674274	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_F1', age: 'Day 1-5'
506	OL0022B	GMR_35D04_XA_21	GMR_91B01_XD_01	Female	VNC	20140611_31_F1	20x	2259780025836372005	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0022B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0022B_VNC_2016_20140611_31_F1_20x	20x-VNC-2259780025836372005	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_F1', age: 'Day 1-5'
508	OL0092C	GMR_92B02_BB_04	GMR_38E08_XD_01	Female	VNC	20140612_31_G2	20x	2021466536492925026	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0092C	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0092C_VNC_2016_20140612_31_G2_20x	20x-VNC-2021466536492925026	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_G2', age: 'Day 1-5'
510	OL0023B	GMR_72C08_XA_21	GMR_50D07_XD_01	Female	VNC	20140611_31_G2	20x	2259780036422795301	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0023B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0023B_VNC_2016_20140611_31_G2_20x	20x-VNC-2259780036422795301	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_G2', age: 'Day 1-5'
512	OL0071B	GMR_91B01_XA_21	GMR_41C07_XD_01	Female	VNC	20140613_31_I1	20x	2021466574824669282	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0071B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0071B_VNC_2016_20140613_31_I1_20x	20x-VNC-2021466574824669282	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_I1', age: 'Day 1-5'
514	OL0007B	GMR_35D04_XA_21	GMR_65B05_XD_01	Female	VNC	20140612_31_I1	20x	2021466539995168866	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0007B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0007B_VNC_2016_20140612_31_I1_20x	20x-VNC-2021466539995168866	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_I1', age: 'Day 1-5'
516	OL0077B	GMR_92B02_XA_21	GMR_41C07_XD_01	Female	VNC	20140613_31_J2	20x	2021466577353834594	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0077B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0077B_VNC_2016_20140613_31_J2_20x	20x-VNC-2021466577353834594	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_J2', age: 'Day 1-5'
519	OL0008B	GMR_35D04_XA_21	GMR_55F01_XD_01	Female	VNC	20140612_31_J1	20x	2021466541656113250	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0008B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0008B_VNC_2016_20140612_31_J1_20x	20x-VNC-2021466541656113250	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_31_J1', age: 'Day 1-5'
